Unnamed: 1,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,BDUL,BDUR,DVC,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVJL,AVJR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,HSNL,HSNR,PVWL_or_R_1,PVWL_or_R_2,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DR01,BWM-VL01,BWM-VR01,BWM-DL02,BWM-DR02,BWM-VL02,BWM-VR02,BWM-DL03,BWM-DR03,BWM-VL03,BWM-VR03,BWM-DL04,BWM-DR04,BWM-VL04,BWM-VR04,BWM-DL05,BWM-DR05,BWM-VL05,BWM-VR05,BWM-DL06,BWM-DR06,BWM-VL06,BWM-VR06,BWM-DL07,BWM-DR07,BWM-VL07,BWM-VR07,BWM-DL08,BWM-DR08,BWM-VL08,BWM-VR08
ASER,4080,329040,0,3571200,5406240,1412160,0,0,0,0,0,326880,0,588960,806400,0,2752800,2691840,414720,0,869760,0,1597440,0,376320,0,17280,7917840,0,1161360,1566480,4632480,289920,844080,0,0,0,0,0,23760,53520,0,0,134400,50640,29280,0,0,0,0,17520,0,0,190800,0,0,0,0,0,0,0,0,2160,0,0,0,0,125760,1082640,1568880,6786720,0,2024400,3634560,6569520,1130880,1494000,0,0,0,0,0,0,0,0,0,0,16080,0,0,0,0,0,0,136320,0,0,0,0,258960,0,0,0,0,25200,0,0,0,21360,108000,0,0,0,0,0,0,3120,0,0,0,0,0,12240,0,0,0,0,0,0,0,0,0,0,0,25440,0,0,33120,0,0,0,41040,0,0,0,0,0,0,0,0,0,0,0,58560,88560,15600,0,6960,0,3360,0,0,0,0,0,0,0,0,720,34080,0,0,0,899520,56880,0,3840,0,0,33120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASGL,221280,0,234720,0,40560,0,0,0,0,0,0,976560,588960,0,0,53760,0,3940560,0,1324320,0,330000,0,0,0,0,780960,0,9840,0,4008000,421440,0,3120,4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15840,0,0,0,0,111840,0,0,0,0,0,0,0,0,0,0,0,0,3429360,0,1197840,0,455520,0,225360,0,882480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880,0,0,0,0,0,0,0,234720,0,0,0,0,0,0,0,0,0,0,0,5657040,0,0,0,0,0,0,0,0,0,0,0,0,0,330720,0,0,0,0,0,67440,0,737280,0,101520,0,61440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASGR,0,0,0,0,0,2400,0,0,0,0,0,0,806400,0,0,0,126960,0,2567040,0,278400,0,71760,0,0,0,0,744960,0,0,0,3033840,22080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224400,0,0,172320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6181920,0,1083120,0,351120,0,53760,0,365040,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6240,0,0,0,0,650640,0,0,6000,0,0,0,0,0,0,0,0,5500320,0,0,0,0,0,1920,0,0,0,0,0,0,0,222000,0,73920,1680,0,0,38160,0,577440,0,0,0,13440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASHL,702480,0,5445600,0,0,0,0,0,0,0,0,2048160,0,53760,0,0,367200,443040,0,47280,0,598320,0,0,0,0,3417600,0,2152320,0,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604400,0,0,0,0,0,3894240,0,1589760,16080,1159200,0,0,0,12480,0,687600,29280,2776320,0,4677600,0,258960,678000,99840,0,0,0,0,217920,0,346080,0,0,0,89760,0,0,0,5386800,1920,8880,0,0,609600,0,0,0,456480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876720,0,0,0,0,0,0,0,0,0,0,0,330240,0,0,1431600,15600,278880,2139600,54720,175200,0,0,0,0,0,0,0,2484480,2001360,5040,0,2052000,0,101280,0,1040640,0,1716720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASHR,0,989040,0,2378400,0,0,0,0,0,0,0,0,2752800,0,126960,367200,0,0,0,0,60720,0,1079760,0,0,0,22080,1705200,20640,1021200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29760,0,0,0,0,0,0,0,0,0,1314000,0,0,0,0,0,4174080,24960,1134000,0,3181440,0,0,0,148080,8160,701760,58560,2452320,0,2845440,2100240,137040,0,50160,0,204240,0,428880,0,0,129840,0,0,0,122160,0,0,0,4928400,0,0,0,0,408960,0,0,56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215760,8880,0,0,0,1173600,0,0,0,0,0,0,0,0,0,0,0,382560,0,1247040,1020000,1785120,265920,320880,26400,0,0,0,0,0,0,0,3091680,3100800,0,0,0,679440,79920,533520,0,369840,0,798000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASIL,0,0,49680,0,534960,0,0,0,0,0,0,1932480,2691840,3940560,0,443040,0,0,18960,500400,0,593280,0,11040,0,0,709440,0,295440,0,8883120,5858400,0,83760,0,0,0,62160,0,213600,0,0,0,111120,0,61920,0,0,0,0,0,0,0,3120,34080,0,0,0,0,16560,0,107280,0,0,0,0,0,1254720,455520,1693920,100080,136560,444480,107520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51120,0,0,0,0,0,0,0,0,0,0,0,0,0,64800,0,101040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26880,0,0,0,0,0,0,0,16080,0,0,0,0,0,0,0,0,0,0,0,0,0,309360,0,0,0,0,0,0,0,11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASIR,0,16320,0,31200,0,1071360,0,0,0,0,0,109440,414720,0,2567040,0,0,18960,0,0,130320,0,652320,0,0,0,0,965040,0,752880,4687200,6886800,0,0,0,0,0,0,141360,0,73200,0,0,0,225600,0,42480,0,0,0,0,0,0,0,0,0,0,0,3600,0,69600,0,32880,0,0,0,0,0,1471920,0,919200,7920,652320,0,1058640,0,152400,0,0,0,0,0,17760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269760,0,0,0,0,0,0,86160,0,0,0,0,42960,0,120720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440640,0,0,0,0,0,0,0,0,48960,0,0,0,0,0,0,0,0,0,0,0,16080,0,0,0,0,0,56400,0,0,0,0,2160,0,324960,0,0,0,0,14160,0,176880,0,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASJL,0,0,0,0,0,0,432960,0,22320,0,0,677520,0,1324320,0,47280,0,500400,0,0,606000,3683760,258720,0,0,0,6240,0,31440,0,0,0,0,0,0,0,0,11040,0,150720,0,0,0,31920,0,90480,0,0,0,0,0,0,0,0,50640,0,0,59040,0,202800,0,34560,0,0,0,0,0,1804320,0,15600,0,51600,0,0,0,0,0,0,0,0,0,221280,0,38400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28800,0,0,0,0,0,0,0,0,0,68880,0,164400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105600,0,0,0,960,598560,0,0,45840,0,0,5280,0,0,0,164400,0,5037840,0,2399040,1063440,3614880,122160,0,39600,0,0,0,0,48720,0,2640,0,1444800,12720,0,0,6837840,0,0,0,0,0,104400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASJR,0,0,0,1200,0,0,0,0,0,0,0,0,869760,0,278400,0,60720,0,130320,606000,0,0,3647760,0,0,0,0,208320,0,127200,0,48720,0,0,0,0,0,0,0,0,136800,0,0,0,57120,0,27120,0,0,0,0,0,0,10800,0,0,0,0,90480,0,0,0,21840,0,0,0,0,0,786960,0,14160,0,241440,0,0,0,0,0,0,0,0,0,25680,0,0,0,29280,0,0,0,0,0,0,0,0,0,0,46080,0,35280,0,0,0,0,13680,0,0,0,0,4560,0,49440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0,21840,0,0,0,40560,0,0,513360,4080,0,0,0,0,0,0,0,0,70800,309600,5707200,1616880,607680,2067120,0,40800,0,3840,0,0,0,0,0,0,325920,623520,1750800,0,11760,0,6699840,0,0,0,0,0,655920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASKL,0,0,5131920,147600,0,0,0,0,0,0,0,1415760,0,330000,0,598320,0,593280,0,3683760,0,0,567600,0,0,0,691440,0,18000,0,402960,0,0,0,0,0,0,0,0,159120,0,0,0,88320,0,0,0,0,0,0,0,0,0,0,110400,0,0,93600,0,0,0,0,0,0,0,284880,0,7999920,14160,1861680,0,303360,0,0,0,0,0,0,0,0,0,230880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333360,0,0,0,0,0,0,0,0,0,14880,0,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325920,0,0,0,0,0,0,0,130560,0,0,0,0,0,0,0,0,1364640,0,1383120,316800,920880,122160,0,201600,0,0,0,0,0,0,217440,0,2470080,1440,164880,0,6345600,0,0,0,0,0,143760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASKR,0,0,0,3019200,0,0,0,0,0,0,0,0,1597440,0,71760,0,1079760,0,652320,258720,3647760,567600,0,0,0,0,0,516720,0,0,8880,89040,0,0,0,0,0,0,0,0,110640,0,0,0,67200,0,3360,0,0,0,0,0,0,6480,0,0,0,0,65520,0,0,0,55920,0,0,0,374160,44880,7334160,0,1594560,0,411360,0,0,0,0,0,0,0,0,2640,139920,0,0,0,266160,0,0,0,0,0,0,0,0,0,0,0,0,1046160,0,0,0,0,1680,0,0,0,0,87840,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,45360,0,0,0,50400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514720,955440,435360,906960,0,193200,2640,98880,0,0,0,0,0,0,4560,1236240,2133120,0,0,0,5629440,0,0,0,0,0,25200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUAL,4596000,0,0,0,7678800,0,0,0,0,0,119280,362160,0,0,0,0,0,11040,0,0,0,0,0,0,116880,0,100560,0,522000,0,0,0,344160,1535520,2619120,0,0,192720,0,16800,0,0,0,27120,0,25200,0,0,0,0,0,0,0,0,0,0,0,0,0,6808320,0,63360,0,0,0,0,0,28800,16320,390960,183600,1232880,4783200,5183760,0,966480,0,1097040,0,644400,0,0,173040,2388720,0,0,0,0,0,0,106320,0,0,0,2589360,0,8285760,92640,0,0,122160,0,558480,639600,0,0,0,1302240,119280,0,0,0,0,0,396240,0,0,0,0,0,0,0,0,0,0,195360,28080,0,0,0,0,0,0,0,184800,0,0,0,0,0,0,0,0,0,1200,0,10800,0,0,0,0,0,20880,0,0,0,0,0,0,0,0,0,0,0,444240,0,104880,0,0,0,0,0,0,0,0,0,113760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
