Unnamed: 1,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,BDUL,BDUR,DVC,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVJL,AVJR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,HSNL,HSNR,PVWL_or_R_1,PVWL_or_R_2,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DR01,BWM-VL01,BWM-VR01,BWM-DL02,BWM-DR02,BWM-VL02,BWM-VR02,BWM-DL03,BWM-DR03,BWM-VL03,BWM-VR03,BWM-DL04,BWM-DR04,BWM-VL04,BWM-VR04,BWM-DL05,BWM-DR05,BWM-VL05,BWM-VR05,BWM-DL06,BWM-DR06,BWM-VL06,BWM-VR06,BWM-DL07,BWM-DR07,BWM-VL07,BWM-VR07,BWM-DL08,BWM-DR08,BWM-VL08,BWM-VR08
AQR,0,0,10560,0,0,0,0,0,0,0,0,0,0,0,0,0,8760,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,1370880,1261800,5785560,68640,281040,0,0,0,0,5760,1560,0,0,0,720,0,30960,0,0,0,0,0,0,0,59760,0,0,369840,72120,0,30960,0,0,30480,171000,0,0,452880,170040,0,0,28560,42960,44880,5880,2038320,1185360,2872800,1866360,772560,256200,660960,960,0,0,1513080,2415720,2917680,3614880,3652200,2880,316440,58440,134640,1680,15120,0,0,1209240,305760,283080,0,13920,0,0,1835520,0,0,0,0,0,0,45360,57840,0,0,0,0,0,0,0,0,0,30480,0,0,0,0,0,7920,10080,17760,46320,161040,429600,334680,380640,204720,229200,24720,0,0,0,48360,0,8520,42120,26640,117960,223440,0,0,0,0,0,1127640,313560,683400,132240,650280,343080,108840,0,0,0,0,0,0,0,0,0,0,0,0,128880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASEL,117840,125160,1491480,0,61440,1052400,0,0,0,0,0,0,235080,289320,0,961080,6360,404400,20640,261840,0,406560,0,0,0,0,3883320,0,997320,87720,2159880,122760,717840,0,0,0,0,0,7800,0,31680,0,0,0,0,0,0,0,0,0,0,0,0,0,136800,0,0,0,0,0,115320,0,0,0,0,13920,0,1181280,234360,3258840,351600,547080,364560,2722560,1616280,670320,576960,0,20040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132360,0,0,134880,0,0,0,0,0,0,0,0,0,0,8280,0,39720,0,0,0,8160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11040,0,32520,18120,168600,0,55320,0,0,0,0,0,0,0,0,0,0,0,0,0,622080,0,0,0,110640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASER,343680,396600,0,1534320,1830120,624600,0,0,0,0,0,235080,0,0,390600,0,844920,350160,1169640,0,474240,0,500040,0,115200,0,0,4638120,8160,1709160,834840,3896880,8160,1048680,0,0,0,3840,0,23280,0,0,0,73080,0,66000,23280,0,0,0,0,0,0,104040,0,0,0,0,0,0,3480,10680,0,0,0,0,0,538800,976560,178800,2756880,24480,760200,3076920,3281280,1199160,1059240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115560,0,276240,0,0,0,0,93960,0,0,27840,40680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4680,0,0,0,0,0,36960,0,0,0,0,0,0,0,0,0,0,0,840,50040,72840,61080,130800,8400,0,0,0,0,0,0,0,78960,0,0,0,0,0,0,458160,0,0,277560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASGL,0,0,0,0,0,0,0,0,0,0,0,289320,0,0,0,60600,0,1570560,0,128520,0,282840,0,0,0,0,376320,0,0,0,855240,300360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20040,0,0,0,0,0,0,0,0,0,0,0,0,3239280,0,765360,0,165360,37320,47040,0,338280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121440,0,0,0,0,0,0,0,0,0,0,0,2220120,0,0,0,0,0,0,0,0,0,0,0,0,0,104280,0,0,0,0,0,0,0,85920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASGR,0,0,0,0,0,0,0,0,0,0,0,0,390600,0,0,0,21480,0,561600,0,134880,0,45600,0,0,0,0,473400,0,0,52440,909960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3414120,0,1113840,74280,120960,0,27840,0,489000,0,0,0,12360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220080,0,0,85920,0,0,0,0,0,0,0,0,1693560,0,0,0,0,0,0,0,0,0,0,0,0,0,199200,0,0,0,0,0,0,0,320040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASHL,1054200,0,1112400,0,0,0,8640,0,0,0,0,961080,0,60600,0,0,166560,360,0,0,0,930600,0,0,0,0,2194680,0,1380480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18600,0,0,0,0,0,0,0,0,0,720,0,0,0,540720,0,13800,0,600,0,2016600,0,1341120,0,1305960,0,0,0,109560,0,554880,77160,421800,0,2037000,0,200160,471960,145560,0,9480,0,0,9720,0,213840,10680,0,0,232680,0,0,0,3342480,13080,0,0,0,986520,0,0,0,32400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199440,0,0,0,0,0,17160,0,0,0,8280,113160,0,0,0,1650360,0,0,17400,0,0,0,0,0,0,0,0,204360,0,0,1044360,487800,119280,1156920,113400,217800,0,0,0,0,0,0,0,0,0,0,0,346920,0,201120,0,13440,39000,449040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASHR,0,1295640,0,1008480,0,23280,0,7080,0,0,8760,6360,844920,0,21480,166560,0,0,0,0,0,0,973440,0,0,93000,117240,1848720,48240,1200840,0,0,0,0,0,0,0,0,0,0,5760,0,0,0,0,0,60960,0,0,0,0,0,0,0,0,0,0,0,0,0,768720,0,11160,0,0,0,2444520,0,2260800,0,1595160,0,0,0,15840,0,668040,0,45360,0,2083200,430920,294720,0,147600,0,2280,0,0,59400,0,729480,0,0,0,154440,0,0,24720,2731800,0,0,0,0,331200,0,0,50520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,960,0,84720,0,946800,0,0,131040,0,0,2640,0,0,0,0,0,159840,0,682320,951120,2133480,180600,74160,185520,0,0,0,0,0,0,0,0,0,0,0,0,213000,0,483240,0,442920,0,523560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASIL,49320,0,162840,0,0,0,0,0,0,0,0,404400,350160,1570560,0,360,0,0,140880,448920,0,429840,0,0,0,0,572280,0,452760,0,4810920,1761480,0,0,0,0,0,28320,0,2880,0,0,0,0,0,36000,0,0,0,0,0,0,0,0,29160,0,0,0,0,0,0,3480,0,0,0,0,0,1016400,0,252960,0,61320,61320,246960,0,8640,0,6840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262440,0,0,0,0,0,0,38040,0,0,0,0,25440,0,36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102840,0,0,0,0,0,0,0,0,0,0,0,0,0,170880,0,0,0,0,0,0,0,0,0,23280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASIR,0,0,45360,34440,0,694560,0,0,0,0,0,20640,1169640,0,561600,0,0,140880,0,0,315480,0,505800,0,0,0,0,445320,0,594840,1746360,5508120,363000,0,0,0,0,0,52680,0,28440,0,0,0,20760,0,7560,0,0,0,0,0,0,27600,0,0,0,0,0,0,30000,0,1080,0,0,0,0,0,1494840,0,489120,82200,137880,0,505920,0,4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117840,0,0,0,0,0,0,0,0,5400,0,0,0,0,6840,0,52680,0,0,0,14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13440,0,202200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASJL,15840,0,132120,0,0,0,10440,0,7560,0,0,261840,0,128520,0,0,0,448920,0,0,275160,2256600,0,0,0,0,71880,0,146400,0,0,0,0,0,0,0,0,0,0,170160,0,0,0,67200,0,49200,0,0,0,0,0,0,0,0,65640,0,0,48240,0,169200,0,30720,0,0,0,0,0,1026360,0,0,0,0,0,0,0,0,0,0,0,0,0,67320,0,17760,0,0,0,0,0,0,0,0,0,0,0,0,27480,0,111960,0,0,0,0,0,0,0,0,0,48000,0,18360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30120,0,0,0,3000,0,0,0,0,147960,0,0,22440,0,0,0,0,0,0,3000,0,2298480,0,748200,169080,384720,6840,0,18120,0,0,0,0,12720,0,111960,0,0,0,0,0,4005360,108000,0,0,0,0,13920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASJR,0,27720,1200,10920,0,0,0,93840,0,8280,0,0,474240,0,134880,0,0,0,315480,275160,0,369120,2970120,0,0,0,0,1800,0,106320,0,0,0,0,0,0,0,0,0,0,42120,0,0,0,18720,0,9240,0,0,0,0,0,0,53160,0,0,0,0,40560,0,179280,0,3840,0,0,0,0,0,539280,0,0,0,0,0,0,0,0,0,0,0,0,0,68280,0,139320,0,0,0,0,0,0,0,0,0,0,0,0,21720,0,164760,0,0,0,0,0,0,0,0,5040,23640,0,148200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97080,720,0,0,0,0,0,137880,42480,0,0,0,0,0,0,0,0,73440,31320,1893840,441840,84000,243120,0,0,0,43080,0,0,0,0,48480,0,187320,0,0,0,0,0,3946320,0,0,0,0,0,33240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASKL,0,0,1899000,73320,0,0,0,0,0,0,0,406560,0,282840,0,930600,0,429840,0,2256600,369120,0,495480,0,0,0,134160,0,0,0,281640,0,0,0,0,0,0,2520,0,30960,0,0,0,27120,0,0,0,0,0,0,0,0,0,0,70200,0,0,0,0,4200,0,600,0,0,0,147120,0,3855600,64320,974520,0,4440,0,0,0,0,0,0,0,0,0,3720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720,0,327480,0,0,0,0,0,0,0,0,0,15240,0,12480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37440,0,0,0,30240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946680,0,444000,475920,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3548760,148320,0,0,0,0,6120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASKR,0,0,22320,1560480,0,3000,0,0,0,0,0,0,500040,0,45600,0,973440,0,505800,0,2970120,495480,0,0,0,0,4320,154800,0,0,0,160200,0,0,0,0,0,0,0,0,37320,0,0,0,28680,0,0,0,0,0,0,0,0,72360,0,0,0,0,0,0,0,0,840,0,0,0,152400,5520,3228240,0,1225680,0,384480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233520,10440,0,0,0,0,0,0,0,0,0,0,798120,407640,70080,19320,0,0,0,0,0,0,0,0,0,0,37320,0,0,0,0,0,3300360,0,0,0,0,0,471840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUAL,2148600,0,0,0,2080680,146760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190320,0,51720,0,48600,0,0,0,117000,233160,399240,0,0,162360,0,82320,0,0,0,1080,0,124080,0,9000,0,0,0,0,0,2640,0,0,0,0,0,3631920,0,0,0,10200,0,0,0,0,0,90360,0,552240,3154320,2939640,144000,533640,0,555720,0,122040,0,0,148920,197760,0,0,0,0,0,0,0,0,0,0,1363560,0,3099240,150600,14160,0,19200,0,53160,319320,0,0,0,407880,120120,0,0,0,0,0,155760,0,0,0,0,0,0,0,0,0,0,480480,0,0,0,0,0,0,0,0,207120,0,0,0,0,0,0,0,0,0,72240,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,0,0,0,0,0,202680,0,266040,0,0,0,0,0,0,0,0,0,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
